"Id","Created (UTC)","Latitude","Longitude","Text","Full Text","User Name","User Mentions","Hashtags","Language","Retweet count","Country","Place","Image"
"1440842167170342912","2021-09-23 00:55:16","26.100335","91.596896","Just posted a photo @ Guwahati Airport https://t.co/iT87744vI3","","Saikat","","","en","0","India","Guwahati, India",""
"1440934201340141568","2021-09-23 07:00:59","26.13635895","91.78461313","Just posted a photo @ Guwahati City https://t.co/MSeFR0taDY","","chocoholic guwahati","","","en","0","India","Guwahati, India",""
"1440974349536665604","2021-09-23 09:40:31","26.1712905","91.77811207","Addmission Open for 2021-2022  

Take the right decision, by choosing us to finesse your goal. 

Hurry!! Only a few… https://t.co/SeabGoHp2V","Addmission Open for 2021-2022  

Take the right decision, by choosing us to finesse your goal. 

Hurry!! Only a few seats left. @ Gyan Bikash Academy Guwahati https://t.co/HK3pSB8JWX","Gyan Bikash Academy","","","en","0","India","Guwahati, India",""
"1440598763119144962","2021-09-22 08:48:04","26.13386","91.78066","#2BHK #Apartment in Environ, #Guwahati #Flat #ForRent #Hatigaon #Residential #Property
https://t.co/BJ4mbsjNpD","","PropertyWala.com","","","es","0","India","Guwahati, India",""
"1440700219000180743","2021-09-22 15:31:13","26.13635895","91.78461313","Just posted a video @ Guwahati City https://t.co/I2mzsVO5CP","","Abhijit Biswas","","","en","0","India","Guwahati, India",""
"1440913955841527809","2021-09-23 05:40:32","26.14919212","91.8016248","Happy Birthday @debasishborthakur Da 🎂🎂🎂 @ Hengerabari https://t.co/VPhQn5DWQH","","ℙ𝕣𝕒𝕟𝕛𝕚𝕥 𝔹𝕒𝕚𝕤𝕙𝕪𝕒🇮🇳","","","en","0","India","Guwahati, India",""
"1440930572025704451","2021-09-23 06:46:34","26.124794","91.797747","Ready to move #3BHK #Apartment in Shiv Swastik Pearl, #Guwahati #Flat #ForSale #Beltola #Residential #Property
https://t.co/t5k1zXPoE2","","PropertyWala.com","","","en","0","India","Guwahati, India",""
"1440689128819998723","2021-09-22 14:47:09","26.17853682","91.7522109","Just posted a photo @ Guwahati Paltan Bazar https://t.co/3yJ4hSf3ed","","Drivelooprental","","","en","0","India","Guwahati, India",""
"1440933961790853123","2021-09-23 07:00:02","26.1537719","91.7824884","#Carpool #Guwahati -&gt; #Sivasagar rideshare 1 Seat offered #splitcosts https://t.co/JAr0RBn7bp","","CarpoolWorld","","","en","0","India","Guwahati, India",""
"1440639567879573511","2021-09-22 11:30:13","26.17996568","91.75145955","Just posted a photo @ KFC Guwahati https://t.co/nf6NeDGC72","","Kiranshree Movers And Packers","","","en","0","India","Guwahati, India",""
"1440714135562457089","2021-09-22 16:26:31","26.11638699","91.80478478","Some Memories Are Worth A Share... 

#FamilyTime #Cousins 😍😍😍 @ Khanapara Field https://t.co/PX1mwuZ7m1","","Raj Sengupta (Rishi)","","","en","0","India","Guwahati, India",""
"1441045072129236993","2021-09-23 14:21:33","26.16079205","91.78104305","Mumbai Indians take on Kolkata Knight Ryders at the SheikhZayed Stadium.. Excited to watch? .. Visit us now or call… https://t.co/rbiTO7T7hJ","Mumbai Indians take on Kolkata Knight Ryders at the SheikhZayed Stadium.. Excited to watch? .. Visit us now or call 7099114445/7099114446 for bookings😍🥳🥳 @ Chai Piyo https://t.co/nBj16n5yE2","CHAI PIYO","","","en","0","India","Guwahati, India",""
"1441064274462482432","2021-09-23 15:37:51","26.13635895","91.78461313","Just posted a photo @ Guwahati City https://t.co/bUY7yAFRdn","","chocoholic guwahati","","","en","0","India","Guwahati, India",""
"1441026650653724675","2021-09-23 13:08:21","26.20073","91.74683","Friend are cousins God forget to give us @ Brahmaputra River https://t.co/nDU0Sg9gT6","","Shahnur Al Aman","","","en","0","India","Guwahati, India",""
"1441051759699505152","2021-09-23 14:48:07","26.14","91.77","Just posted a photo @ Assam https://t.co/iPbWT3vLfK","","NITISH KUMAR RAY","","","en","0","India","Guwahati, India",""
"1441310634776223750","2021-09-24 07:56:48","26.16079205","91.78104305","For bookings call 7099114445/7099114446 ❤️❤️🔥💖 @ Chai Piyo https://t.co/NlfgL572u7","","CHAI PIYO","","","en","0","India","Guwahati, India",""
"1441116938411728905","2021-09-23 19:07:07","26.1728848","91.8298268","Just posted a photo @ Banks of the Mighty Brahmaputra https://t.co/Pkz0iZuFjU","","Prandeep Deka","","","en","0","India","Guwahati, India",""
"1441254510630948864","2021-09-24 04:13:47","26.17838763","91.75227602","Just posted a photo @ Guwahati, Assam (North-East) https://t.co/sXb7YVSh6f","","Prasenjit","","","en","0","India","Guwahati, India",""
"1441331352637362184","2021-09-24 09:19:07","26.14","91.77","Mansi II Assam II North East India Singing contest. @ Assam https://t.co/eZXjj0s9gH","","Hiddenidol","","","en","0","India","Guwahati, India",""
"1441019879822397443","2021-09-23 12:41:26","26.13260458","91.80760956","2BHK House/Villa in #Ganeshguri, #Guwahati #2Bedroom #IndependentHouse #ForRent #Residential #Property
https://t.co/pIwOPv0NBk","","PropertyWala.com","","","et","0","India","Guwahati, India",""
"1441032333839114251","2021-09-23 13:30:56","26.150686","91.730339","𝑯𝒐𝒘𝒍𝒊𝒏𝒈 𝑭𝒐𝒙 𝑺𝒊𝒍𝒉𝒐𝒖𝒆𝒕𝒕𝒆...🦊
#art #artwork #digitalart #digitalartist #digitalartwork #procreate #procreateart… https://t.co/hQNwZG6kLh","𝑯𝒐𝒘𝒍𝒊𝒏𝒈 𝑭𝒐𝒙 𝑺𝒊𝒍𝒉𝒐𝒖𝒆𝒕𝒕𝒆...🦊
#art #artwork #digitalart #digitalartist #digitalartwork #procreate #procreateart #procreateillustration #procreatedrawing #procreate5 #procreatetips @ Gauhati https://t.co/M0k62cSSzt","Manash pratim das","","art; artwork; digitalart; digitalartist; digitalartwork; procreate; procreateart; procreateillustration; procreatedrawing; procreate5; procreatetips","en","0","India","Guwahati, India",""
"1441115906835312643","2021-09-23 19:03:01","26.1728848","91.8298268","Just posted a photo @ Banks of the Mighty Brahmaputra https://t.co/bMo15HaX8c","","Prandeep Deka","","","en","0","India","Guwahati, India",""
"1441704692141207553","2021-09-25 10:02:38","26.14","91.77","Arpana II Assam II September bollywood dance contest @ Assam https://t.co/pmyG14iNqK","","Hiddenidol","","","und","0","India","Guwahati, India",""
"1441705611159293952","2021-09-25 10:06:17","26.1833","91.7167","Just posted a photo @ North Gauhati, Assam, India https://t.co/1BN8OnGbVE","","Mafizul mlm Assam","","","en","0","India","Guwahati, India",""
"1441399151590195201","2021-09-24 13:48:32","26.1712905","91.77811207","Addmission Open for 2021-2022  

Take the right decision, by choosing us to finesse your goal. 

Hurry!! Only a few… https://t.co/8Wctv7QBYk","Addmission Open for 2021-2022  

Take the right decision, by choosing us to finesse your goal. 

Hurry!! Only a few seats left. @ Gyan Bikash Academy Guwahati https://t.co/ABtNtnai0o","Gyan Bikash Academy","","","en","0","India","Guwahati, India",""
"1441612745695109122","2021-09-25 03:57:17","26.1217733","91.806216","Just posted a photo @ Guwahati, Assam https://t.co/dAeumnPzKD","","E mart online shopping","","","en","0","India","Guwahati, India",""
"1441622612094849035","2021-09-25 04:36:29","26.14","91.77","Barasha II Guwahati, Assam II NE India singing contest. @ Assam https://t.co/1wmj7VJy0a","","Hiddenidol","","","in","0","India","Guwahati, India",""
"1441397446580576258","2021-09-24 13:41:45","26.13635895","91.78461313","Just posted a photo @ Guwahati City https://t.co/VaOrNOvYWz","","chocoholic guwahati","","","en","0","India","Guwahati, India",""
"1441639637710159874","2021-09-25 05:44:08","26.10452","91.5913099","Just posted a photo @ Guwahati Assam India https://t.co/8y1uxW2R1p","","Ayush Thapa","","","en","0","India","Guwahati, India",""
"1442034411260858371","2021-09-26 07:52:50","26.18573","91.7395","Just posted a photo @ Modern Bikes https://t.co/8GjUxAZ7SX","","Modern Bikes","","","en","0","India","Guwahati, India",""
"1441949498100658176","2021-09-26 02:15:25","26.14","91.77","Just posted a photo @ Assam https://t.co/WB3CAWgRbs","","𝐒𝐨𝐨𝐫𝐚𝐣 𝐓𝐡𝐚𝐤𝐮𝐫","","","en","0","India","Guwahati, India",""
"1441978554074468352","2021-09-26 04:10:52","26.10452","91.5913099","Glimpse of yesterday’s store launch of @muscleandstrengthnortheastind  by @princenarula 
#muscleandstrengthindia… https://t.co/oBrqFIcBUL","Glimpse of yesterday’s store launch of @muscleandstrengthnortheastind  by @princenarula 
#muscleandstrengthindia #muscleandstrengthindiaofficial #guwahati #assam #northeastindia #inauguration #launch https://t.co/h9LdzLV6hi","Muscle & Strength India","princenarula","muscleandstrengthindia; muscleandstrengthindiaofficial; guwahati; assam; northeastindia; inauguration; launch","en","0","India","Guwahati, India",""
"1442078685138280451","2021-09-26 10:48:45","26.12479348","91.79242056","When You Miss Kerala, You Cook Meen Polichattu and Relish it 😋😋😋. #EatGoodThinkGood @ Ajanta Path, Beltola https://t.co/tC8L9ozW9D","","Raj Sengupta (Rishi)","","","en","0","India","Guwahati, India",""
"1441965791914565640","2021-09-26 03:20:09","26.13635895","91.78461313","Just posted a photo @ Guwahati City https://t.co/T1U9sHB1ln","","siphungbahi","","","en","0","India","Guwahati, India",""
"1442104773168173063","2021-09-26 12:32:25","26.150686","91.730339","Just posted a photo @ Gauhati https://t.co/KBQmUIgJri","","Art Cart12","","","en","0","India","Guwahati, India",""
"1442202561684066304","2021-09-26 19:01:00","26.1899991","91.755532","#journalist @ Assam School of Journalism, Guwahati https://t.co/FhHOl21coj","","𝓐𝓼𝓱𝔀𝓲𝓷𝓲 𝓚𝓾𝓶𝓪𝓻 𝓖𝓸𝓰𝓸𝓲.","","","tl","0","India","Guwahati, India",""
"1442219806392918017","2021-09-26 20:09:31","26.16633396","91.69099495","GSD LOVE ❤️ @ K9 Academy https://t.co/bQd88DV1Wh","","ABHISHEK PAUL CHOWDHURY","","","tr","0","India","Guwahati, India",""
"1442087483248988164","2021-09-26 11:23:43","26.16079205","91.78104305","Its MI vs RCB..🔥🔥😎😎 @chaipiyo_cafe_lounge live screening from 7:30PM @ Chai Piyo https://t.co/x9wxbPBso1","","CHAI PIYO","","","en","0","India","Guwahati, India",""
"1442156419617214469","2021-09-26 15:57:39","26.17403609","91.75514203","The BEAUTY of the CITY. ❤️

#nightlife #citylights #awesomeassam
#incredibleindia @ Guwahati-The Gateway of North E… https://t.co/wo5gdjgkI1","The BEAUTY of the CITY. ❤️

#nightlife #citylights #awesomeassam
#incredibleindia @ Guwahati-The Gateway of North East India https://t.co/Dxo0An9GNG","The Love Hitcher","","nightlife; citylights; awesomeassam; incredibleindia","en","0","India","Guwahati, India",""
"1442136296923832320","2021-09-26 14:37:41","26.19539429","91.76805543","DAUGHTER’S DAY special click 💕
.
#pranaameofficial #thebellawamielshow #daughterlove #daughtersday #daughter @ Khar… https://t.co/8jq8vf1PlH","DAUGHTER’S DAY special click 💕
.
#pranaameofficial #thebellawamielshow #daughterlove #daughtersday #daughter @ Kharghuli, Guwahati https://t.co/jroQjq3bWe","Pranaame Bhagawati","","pranaameofficial; thebellawamielshow; daughterlove; daughtersday; daughter","tl","0","India","Guwahati, India",""
"1442093370025787399","2021-09-26 11:47:06","26.18573","91.7395","Congratulations for your new single speed sky rider bike @ Modern Bikes https://t.co/MkQb5XCOYn","","Modern Bikes","","","en","0","India","Guwahati, India",""
"1442203149624692741","2021-09-26 19:03:20","26.10452","91.5913099","#news_focus @ Guwahati Assam India https://t.co/9UEaGRNeks","","𝓐𝓼𝓱𝔀𝓲𝓷𝓲 𝓚𝓾𝓶𝓪𝓻 𝓖𝓸𝓰𝓸𝓲.","","","in","0","India","Guwahati, India",""
"1442365884681490434","2021-09-27 05:49:59","26.16205371","91.77209258","#Commercial Space at Main GS Road in Dona Planet mall #ForSale #OfficeSpace #ABC #Guwahati #Property
https://t.co/lchIcATFJH","","PropertyWala.com","","","en","0","India","Guwahati, India",""
