,Id,Created (UTC),Latitude,Longitude,Text,score,score_translated
37,1439929183082213385,2021-09-20 12:27:24,26.150686,91.730339,"Just posted a photo @ Kamakhya Temple, Guwahati, Assam https://t.co/FPytG4K2Jz",0.0,0.0
38,1439886763342893056,2021-09-20 09:38:50,26.150686,91.730339,Just posted a photo @ Gauhati https://t.co/v70MUYwEHT,0.0,0.0
39,1439901989333262339,2021-09-20 10:39:20,26.1652,91.77988,"#Apartment in NIHAR NEER, #Guwahati #3BHK #Flat #ForRent #R.G.BaruahRoad #Residential #Property
https://t.co/BGU2Kn9mxR",-0.025,-0.025
40,1439999667706675205,2021-09-20 17:07:29,26.150686,91.730339,Just posted a photo @ Gauhati https://t.co/pwknco8okl,0.0,0.0
41,1440370203729141770,2021-09-21 17:39:52,26.1217733,91.806216,"Donning that innocence, through my camera lenses. 😁
Quick selfie in @mostafizur2929 new ""Maruti Ignis"" today😊. @ Gu… https://t.co/aMqM1I5rhh",0.23484848484848483,0.23484848484848483
42,1440371438871924742,2021-09-21 17:44:46,26.17428563,91.77638902,"Commercial space rent 35k rent @ Zoo Tiniali, Guwahati https://t.co/r6yVqOpKEG",0.0,0.0
43,1440376348992675850,2021-09-21 18:04:17,26.10452,91.5913099,Just posted a photo @ Guwahati Assam India https://t.co/NMtTNPDxrO,0.0,0.0
44,1440377298444709891,2021-09-21 18:08:03,26.10452,91.5913099,Just posted a photo @ Guwahati Assam India https://t.co/De1jAB0tRY,0.0,0.0
45,1440179448444174337,2021-09-21 05:01:52,26.14267919,91.79775236,"Ready to move #Apartment in P Home, #Guwahati #4BHK #Flat #ForSale #Dispur #Residential #Property
https://t.co/L4wYouN5zg",0.08750000000000001,0.08750000000000001
46,1440181569809911817,2021-09-21 05:10:18,26.1833,91.7167,"Just posted a photo @ North Gauhati, Assam, India https://t.co/Y41gzL9psQ",0.0,0.0
47,1440175440748974083,2021-09-21 04:45:56,26.1712905,91.77811207,"Addmission Open for 2021-2022  

Take the right decision, by choosing us to finesse your goal. 

Hurry!! Only a few… https://t.co/IWmZwFK0TF",0.1488095238095238,0.1488095238095238
48,1440176574846754816,2021-09-21 04:50:27,26.18522918,91.7664482,Just posted a photo @ My Heart https://t.co/3fmtQqCjbu,0.0,0.0
49,1440288441799876618,2021-09-21 12:14:58,26.13635895,91.78461313,Just posted a photo @ Guwahati City https://t.co/MStr8lYBvd,0.0,0.0
50,1440339031586328578,2021-09-21 15:35:59,26.19539429,91.76805543,"Blooming in my messy garden 🪴 
.
#pranaameofficial #blooming #flower #garden #nature #hibiscus #hibiscusflower… https://t.co/ZX98XeVfhn",-0.2,-0.2
51,1440347870591213569,2021-09-21 16:11:07,26.18573,91.7395,Congratulations @ Modern Bikes https://t.co/U3f2kdOlAM,0.2,0.2
52,1440347745051574281,2021-09-21 16:10:37,26.18573,91.7395,Congratulations @ Modern Bikes https://t.co/Ig9FMmNI6w,0.2,0.2
53,1440357921456476170,2021-09-21 16:51:03,26.105571,91.805196,"Time Demands Falling in Love with Nature❤️ @ Sonapur, Guwahati https://t.co/7BGJ8tXL8W",0.5,0.5
54,1440482965935456269,2021-09-22 01:07:56,26.15918,91.7375,Free mind @ Ambari Tiniali https://t.co/AbcYQJRwRX,0.4,0.34
55,1440525068560322567,2021-09-22 03:55:14,26.1712905,91.77811207,"**ADMISSION OPEN**

•Academic Excellence 
•Personal Attention
 •Holistic Development •Best-in-class Infrastructure.… https://t.co/yDD5HFqVdU",0.0,0.0
56,1440569257943703563,2021-09-22 06:50:50,26.166089,91.766925,"Furnished #Apartment in Jagabandhu Apartments #2BHK #Flat #ForRent #Bhangagarh #Guwahati #Residential #Property
https://t.co/q5RgEdkCvn",-0.025,-0.025
57,1440574317444485123,2021-09-22 07:10:56,26.1514318,91.79243823,Just posted a photo @ The RAW GYM https://t.co/LdBiVDgf5i,-0.23076923076923078,-0.23076923076923078
58,1440589867763658758,2021-09-22 08:12:43,26.13635895,91.78461313,Just posted a photo @ Guwahati City https://t.co/BPSYrCG24N,0.0,0.0
59,1440622945647226881,2021-09-22 10:24:10,26.1289977,91.53605855,Just posted a photo @ Guwahati https://t.co/gkFXFzJl7s,0.0,0.0
60,1440618543872053259,2021-09-22 10:06:40,26.16079205,91.78104305,Mention your squad with whom you want to watch this exciting match😍😍🔥🔥 Sunrisers Hyderabad Vs Delhi Capitals..!!… https://t.co/1O9F6gCBxd,0.3,0.3
61,1440921044349558785,2021-09-23 06:08:42,26.1445169,91.7362365,"#Apartment in Rukminigaon #2BHK #Flat #ForRent #Rukmanigaon #Guwahati #Residential #Property
https://t.co/eoyIOdnpLf",-0.025,-0.025
62,1440934843001491458,2021-09-23 07:03:32,26.18522918,91.7664482,Just posted a photo @ My Heart https://t.co/MQ2kfiSE5r,0.0,0.0
63,1440842167170342912,2021-09-23 00:55:16,26.100335,91.596896,Just posted a photo @ Guwahati Airport https://t.co/iT87744vI3,0.0,0.0
64,1440934201340141568,2021-09-23 07:00:59,26.13635895,91.78461313,Just posted a photo @ Guwahati City https://t.co/MSeFR0taDY,0.0,0.0
65,1440974349536665604,2021-09-23 09:40:31,26.1712905,91.77811207,"Addmission Open for 2021-2022  

Take the right decision, by choosing us to finesse your goal. 

Hurry!! Only a few… https://t.co/SeabGoHp2V",0.1488095238095238,0.1488095238095238
66,1440598763119144962,2021-09-22 08:48:04,26.13386,91.78066,"#2BHK #Apartment in Environ, #Guwahati #Flat #ForRent #Hatigaon #Residential #Property
https://t.co/BJ4mbsjNpD",-0.025,-0.025
67,1440700219000180743,2021-09-22 15:31:13,26.13635895,91.78461313,Just posted a video @ Guwahati City https://t.co/I2mzsVO5CP,0.0,0.0
68,1440913955841527809,2021-09-23 05:40:32,26.14919212,91.8016248,Happy Birthday @debasishborthakur Da 🎂🎂🎂 @ Hengerabari https://t.co/VPhQn5DWQH,0.8,0.34
69,1440930572025704451,2021-09-23 06:46:34,26.124794,91.797747,"Ready to move #3BHK #Apartment in Shiv Swastik Pearl, #Guwahati #Flat #ForSale #Beltola #Residential #Property
https://t.co/t5k1zXPoE2",0.08750000000000001,0.08750000000000001
70,1440689128819998723,2021-09-22 14:47:09,26.17853682,91.7522109,Just posted a photo @ Guwahati Paltan Bazar https://t.co/3yJ4hSf3ed,0.0,0.0
71,1440933961790853123,2021-09-23 07:00:02,26.1537719,91.7824884,#Carpool #Guwahati -&gt; #Sivasagar rideshare 1 Seat offered #splitcosts https://t.co/JAr0RBn7bp,0.0,0.0
72,1440639567879573511,2021-09-22 11:30:13,26.17996568,91.75145955,Just posted a photo @ KFC Guwahati https://t.co/nf6NeDGC72,0.0,0.0
73,1440714135562457089,2021-09-22 16:26:31,26.11638699,91.80478478,"Some Memories Are Worth A Share... 

#FamilyTime #Cousins 😍😍😍 @ Khanapara Field https://t.co/PX1mwuZ7m1",0.3,0.3
74,1441045072129236993,2021-09-23 14:21:33,26.16079205,91.78104305,Mumbai Indians take on Kolkata Knight Ryders at the SheikhZayed Stadium.. Excited to watch? .. Visit us now or call… https://t.co/rbiTO7T7hJ,0.375,0.375
75,1441064274462482432,2021-09-23 15:37:51,26.13635895,91.78461313,Just posted a photo @ Guwahati City https://t.co/bUY7yAFRdn,0.0,0.0
76,1441026650653724675,2021-09-23 13:08:21,26.20073,91.74683,Friend are cousins God forget to give us @ Brahmaputra River https://t.co/nDU0Sg9gT6,0.0,0.0
77,1441051759699505152,2021-09-23 14:48:07,26.14,91.77,Just posted a photo @ Assam https://t.co/iPbWT3vLfK,0.0,0.0
78,1441310634776223750,2021-09-24 07:56:48,26.16079205,91.78104305,For bookings call 7099114445/7099114446 ❤️❤️🔥💖 @ Chai Piyo https://t.co/NlfgL572u7,0.0,0.0
79,1441116938411728905,2021-09-23 19:07:07,26.1728848,91.8298268,Just posted a photo @ Banks of the Mighty Brahmaputra https://t.co/Pkz0iZuFjU,0.4,0.4
80,1441254510630948864,2021-09-24 04:13:47,26.17838763,91.75227602,"Just posted a photo @ Guwahati, Assam (North-East) https://t.co/sXb7YVSh6f",0.0,0.0
81,1441331352637362184,2021-09-24 09:19:07,26.14,91.77,Mansi II Assam II North East India Singing contest. @ Assam https://t.co/eZXjj0s9gH,0.0,0.0
82,1441019879822397443,2021-09-23 12:41:26,26.13260458,91.80760956,"2BHK House/Villa in #Ganeshguri, #Guwahati #2Bedroom #IndependentHouse #ForRent #Residential #Property
https://t.co/pIwOPv0NBk",0.0,0.0
83,1441032333839114251,2021-09-23 13:30:56,26.150686,91.730339,"𝑯𝒐𝒘𝒍𝒊𝒏𝒈 𝑭𝒐𝒙 𝑺𝒊𝒍𝒉𝒐𝒖𝒆𝒕𝒕𝒆...🦊
#art #artwork #digitalart #digitalartist #digitalartwork #procreate #procreateart… https://t.co/hQNwZG6kLh",0.0,0.0
84,1441115906835312643,2021-09-23 19:03:01,26.1728848,91.8298268,Just posted a photo @ Banks of the Mighty Brahmaputra https://t.co/bMo15HaX8c,0.4,0.4
85,1441704692141207553,2021-09-25 10:02:38,26.14,91.77,Arpana II Assam II September bollywood dance contest @ Assam https://t.co/pmyG14iNqK,0.0,0.0
86,1441705611159293952,2021-09-25 10:06:17,26.1833,91.7167,"Just posted a photo @ North Gauhati, Assam, India https://t.co/1BN8OnGbVE",0.0,0.0
87,1441399151590195201,2021-09-24 13:48:32,26.1712905,91.77811207,"Addmission Open for 2021-2022  

Take the right decision, by choosing us to finesse your goal. 

Hurry!! Only a few… https://t.co/8Wctv7QBYk",0.1488095238095238,0.1488095238095238
88,1441612745695109122,2021-09-25 03:57:17,26.1217733,91.806216,"Just posted a photo @ Guwahati, Assam https://t.co/dAeumnPzKD",0.0,0.0
89,1441622612094849035,2021-09-25 04:36:29,26.14,91.77,"Barasha II Guwahati, Assam II NE India singing contest. @ Assam https://t.co/1wmj7VJy0a",0.0,0.34
90,1441397446580576258,2021-09-24 13:41:45,26.13635895,91.78461313,Just posted a photo @ Guwahati City https://t.co/VaOrNOvYWz,0.0,0.0
91,1441639637710159874,2021-09-25 05:44:08,26.10452,91.5913099,Just posted a photo @ Guwahati Assam India https://t.co/8y1uxW2R1p,0.0,0.0
92,1442034411260858371,2021-09-26 07:52:50,26.18573,91.7395,Just posted a photo @ Modern Bikes https://t.co/8GjUxAZ7SX,0.2,0.2
93,1441949498100658176,2021-09-26 02:15:25,26.14,91.77,Just posted a photo @ Assam https://t.co/WB3CAWgRbs,0.0,0.0
94,1441978554074468352,2021-09-26 04:10:52,26.10452,91.5913099,"Glimpse of yesterday’s store launch of @muscleandstrengthnortheastind  by @princenarula 
#muscleandstrengthindia… https://t.co/oBrqFIcBUL",0.0,0.0
95,1442078685138280451,2021-09-26 10:48:45,26.12479348,91.79242056,"When You Miss Kerala, You Cook Meen Polichattu and Relish it 😋😋😋. #EatGoodThinkGood @ Ajanta Path, Beltola https://t.co/tC8L9ozW9D",0.0,0.0
96,1441965791914565640,2021-09-26 03:20:09,26.13635895,91.78461313,Just posted a photo @ Guwahati City https://t.co/T1U9sHB1ln,0.0,0.0
97,1442104773168173063,2021-09-26 12:32:25,26.150686,91.730339,Just posted a photo @ Gauhati https://t.co/KBQmUIgJri,0.0,0.0
98,1442202561684066304,2021-09-26 19:01:00,26.1899991,91.755532,"#journalist @ Assam School of Journalism, Guwahati https://t.co/FhHOl21coj",0.0,0.0
99,1442219806392918017,2021-09-26 20:09:31,26.16633396,91.69099495,GSD LOVE ❤️ @ K9 Academy https://t.co/bQd88DV1Wh,0.5,0.5
100,1442087483248988164,2021-09-26 11:23:43,26.16079205,91.78104305,Its MI vs RCB..🔥🔥😎😎 @chaipiyo_cafe_lounge live screening from 7:30PM @ Chai Piyo https://t.co/x9wxbPBso1,0.13636363636363635,0.13636363636363635
101,1442156419617214469,2021-09-26 15:57:39,26.17403609,91.75514203,"The BEAUTY of the CITY. ❤️

#nightlife #citylights #awesomeassam
#incredibleindia @ Guwahati-The Gateway of North E… https://t.co/wo5gdjgkI1",0.0,0.0
102,1442136296923832320,2021-09-26 14:37:41,26.19539429,91.76805543,"DAUGHTER’S DAY special click 💕
.
#pranaameofficial #thebellawamielshow #daughterlove #daughtersday #daughter @ Khar… https://t.co/8jq8vf1PlH",0.35714285714285715,0.35714285714285715
103,1442093370025787399,2021-09-26 11:47:06,26.18573,91.7395,Congratulations for your new single speed sky rider bike @ Modern Bikes https://t.co/MkQb5XCOYn,0.0883116883116883,0.0883116883116883
104,1442203149624692741,2021-09-26 19:03:20,26.10452,91.5913099,#news_focus @ Guwahati Assam India https://t.co/9UEaGRNeks,0.0,0.0
105,1442365884681490434,2021-09-27 05:49:59,26.16205371,91.77209258,"#Commercial Space at Main GS Road in Dona Planet mall #ForSale #OfficeSpace #ABC #Guwahati #Property
https://t.co/lchIcATFJH",0.08333333333333333,0.08333333333333333
106,1442403817757151235,2021-09-27 08:20:43,26.14,91.77,💖 @ Assam https://t.co/dOy6BayeI2,0.0,0.34
107,1442534432397672456,2021-09-27 16:59:44,26.17838763,91.75227602,"Me trying to pose 🐵
.
.
Me being myself ( MONKEY🐒 ) @ Guwahati, Assam (North-East) https://t.co/b4wn8Zsp3c",0.0,0.0
108,1442543469248057346,2021-09-27 17:35:38,26.10452,91.5913099,Just posted a photo @ Guwahati Assam India https://t.co/isiCNLgQsP,0.0,0.0
109,1442715480637181954,2021-09-28 04:59:09,26.1596017,91.76871286,"I'm having 'that' rollercoaster ride of my life 👀

 ∞ @ Gauhati Medical College Hospital, Bhangagarh https://t.co/mNGAzc1Qlz",0.0,0.0
110,1442542933404758023,2021-09-27 17:33:31,26.10452,91.5913099,Just posted a photo @ Guwahati Assam India https://t.co/ltUJtNwAl2,0.0,0.0
111,1442553074124410880,2021-09-27 18:13:48,26.19539429,91.76805543,"Just posted a photo @ Kharghuli, Guwahati https://t.co/bTxW9n6UUS",0.0,0.0
112,1442697691406999557,2021-09-28 03:48:28,26.1566666,91.7831501,🎶 🔊 @ TUNE https://t.co/No85Zbk0fi,0.0,0.34
113,1442710807926779907,2021-09-28 04:40:35,26.18163,91.740074,Just posted a photo @ Addicted To Flavours https://t.co/rP8b76Uzen,-0.4,-0.4
114,1442543793161441285,2021-09-27 17:36:56,26.10452,91.5913099,Just posted a photo @ Guwahati Assam India https://t.co/o2Owd9aTVS,0.0,0.0
115,1442552980373315589,2021-09-27 18:13:26,26.19539429,91.76805543,"Just posted a photo @ Kharghuli, Guwahati https://t.co/90hQKPOxwx",0.0,0.0
116,1442559552143061001,2021-09-27 18:39:33,26.1524519,91.7893849,"Close shot

Lips

In frame :@jushlin_rongpharpi 

#ejangphotography #karbi_anglong #karbianglongphotography… https://t.co/RU4uot1YBo",0.0,0.34
117,1442712198728486915,2021-09-28 04:46:07,26.1306,91.8224,"World  Tourism Day 2021 it was.... 
Thank you Bumba for the click @indranilnaskar1997 @ Srimanta Sankardev Kalakshe… https://t.co/3q0bA9eyUk",0.0,0.0
118,1442753397233491969,2021-09-28 07:29:49,26.16079205,91.78104305,Watch DC vs KKR live at @chaipiyo_cafe_lounge 🔥🔥For booking call 7099114445/7099114446  #ipl #ipl2021 #kkr #dc… https://t.co/ISenZEB0SF,0.13636363636363635,0.13636363636363635
119,1442797890271956995,2021-09-28 10:26:37,26.1732209,91.78578276,#fortuner #workhorse #beast @ House # 34 https://t.co/gh6B3AVjMk,0.0,0.0
120,1442813354502983680,2021-09-28 11:28:04,26.16079205,91.78104305,Watch MI vs KXIP live  7:30PM @chaipiyo_cafe_lounge 🔥🔥 #ipl2021 #ipllive #chaipiyo For booing your seat call 709911… https://t.co/DtwcV7ekyC,0.13636363636363635,0.13636363636363635
121,1442864543282044933,2021-09-28 14:51:28,26.1514318,91.79243823,Just posted a photo @ The RAW GYM https://t.co/QGItkXTicJ,-0.23076923076923078,-0.23076923076923078
122,1442779112695861249,2021-09-28 09:12:00,26.16205371,91.77209258,"#Commercial Space on Main GS Road in Dona Planet mall #ShoppingMallSpace #ForRent #ABC #Guwahati #Property
https://t.co/B9momjeREm",0.08333333333333333,0.08333333333333333
123,1442828502433247232,2021-09-28 12:28:16,26.1682133,91.7803088,Just posted a photo @ Amchang Wildlife Sanctuary https://t.co/6GWcLMf0cz,0.0,0.0
124,1442851383720517638,2021-09-28 13:59:11,26.15246193,91.74548794,Just posted a photo @ Kala Pahar https://t.co/Nqfme5Xkks,0.0,0.0
125,1442872537759711237,2021-09-28 15:23:14,26.16666667,91.76666667,Love the blue sky @ Guwahati https://t.co/sl61tOTN68,0.25,0.25
126,1442885281095507972,2021-09-28 16:13:53,26.1289977,91.53605855,Just posted a photo @ Guwahati https://t.co/JryDINkpl5,0.0,0.0
127,1442901507481894913,2021-09-28 17:18:21,26.14,91.77,Just posted a photo @ Assam https://t.co/9FWZpmNgqI,0.0,0.0
128,1448541015418228741,2021-10-14 06:47:45,26.1354694,91.762413,#shubho #durgapuja #sarodiya #sarodsubhechha Hi to my #instafamily ❤️ Happy to be back here after two months 😊 @ Da… https://t.co/vyvjMtCSNq,0.4,0.4
129,1448572080878878723,2021-10-14 08:51:11,26.1355884,91.80838823,"ৰামেশ্বৰী গাহৰিৰ লগত দুপৰীয়াৰ সাজ! #Pork with #Rum

#porkwithrum #lunch @ 5 Gopal Kutir https://t.co/qLNi163by3",0.0,0.34
130,1448617721776820227,2021-10-14 11:52:33,26.150686,91.730339,Just posted a photo @ Gauhati https://t.co/5ScQYtLtdk,0.0,0.0
131,1448629282977169413,2021-10-14 12:38:29,26.14411938,91.786156,"May Goddess Durga provide you with energy and courage to overcome any difficult situation, May the occasion of Maha… https://t.co/UhfvefSExP",-0.5,-0.5
132,1448505072527331329,2021-10-14 04:24:55,26.1771297,91.7543716,Just posted a photo @ https://t.co/LmDkF6YaUe https://t.co/2eVlXF7eLa,0.0,0.0
133,1448570038433116165,2021-10-14 08:43:04,26.13923395,91.78841335,"(M): 9007969672 @ Dispur, Guwahati https://t.co/6O0UgAScbq",0.0,0.34
134,1448570458786385924,2021-10-14 08:44:45,26.13923395,91.78841335,"(M): 9007969672 @ Dispur, Guwahati https://t.co/jm5xuU2iJX",0.0,0.34
135,1448629177238769667,2021-10-14 12:38:04,26.1514318,91.79243823,Just posted a photo @ The RAW GYM https://t.co/tgUwsG2xP3,-0.23076923076923078,-0.23076923076923078
136,1446784451846021123,2021-10-09 10:27:47,26.13142728,91.83634698,Single 💁 but not ready to mingle 🙃... Ghoomenge phirenge naachenge gaayenge aish karenge ...… https://t.co/KT2JgpOdxM,-0.08571428571428572,-0.08571428571428572
137,1446857954490208262,2021-10-09 15:19:52,26.150686,91.730339,Just posted a photo @ Gauhati https://t.co/q5dUG4ihoa,0.0,0.0
138,1447155215967395840,2021-10-10 11:01:04,26.18163,91.740074,Just posted a photo @ Addicted To Flavours https://t.co/p7RuAFjtcM,-0.4,-0.4
139,1446789257796915209,2021-10-09 10:46:53,26.18532832,91.78717288,Waxoyl. Keeps Car New. @ Power Carbons Pvt Ltd https://t.co/i16xLSSeyl,0.13636363636363635,0.13636363636363635
140,1447107782667350020,2021-10-10 07:52:36,26.10539295,91.58789536,Received the 3rd stripe @pilotraghav  #gratitude #thankful @ Guwhati Airport https://t.co/n9RbaiETFN,0.0,0.0
141,1447124026401300483,2021-10-10 08:57:08,26.150686,91.730339,Just posted a photo @ Gauhati https://t.co/9uzDcChgdE,0.0,0.0
142,1447015244262428674,2021-10-10 01:44:53,26.13872751,91.79431618,Just posted a photo @ Gnrc Dispur Guwahati https://t.co/U6kPHB5Xra,0.0,0.0
143,1447011088566992902,2021-10-10 01:28:22,26.18452153,91.78973107,"Ghana music awards Uk 🇬🇧 ongoing inside Royal Regency, 🇬🇧 @ Royal Regency https://t.co/EOuaNFsLDc",0.0,0.0
144,1447151214966235136,2021-10-10 10:45:11,26.16079205,91.78104305,Witness the biggest match of #ipl2021. Who will qualify for finals? Watch #csk vs #dc live screening at… https://t.co/Q2n9TkO5sL,0.13636363636363635,0.13636363636363635
145,1446793156750725122,2021-10-09 11:02:23,26.181353,91.740013,You can't dull my sparkle 😎😎 @ Pantaloons https://t.co/5pqc7XMzhb,-0.2916666666666667,0.34
146,1446817131924901893,2021-10-09 12:37:39,26.17860684,91.7644071,"Just posted a photo @ Gandhi Basti ,sarania Hills https://t.co/7caJZTgX7R",0.0,0.0
147,1446884459933048835,2021-10-09 17:05:11,26.150686,91.730339,Just posted a photo @ Gauhati https://t.co/jKXXixWZXy,0.0,0.0
148,1447033336749334530,2021-10-10 02:56:46,26.1524519,91.7893849,"Live more, worry less🤗❤️
Throughout
#daytime @ Diphu, Karbi Anglong, Assam https://t.co/aRPU2cIpm2",0.3181818181818182,0.3181818181818182
149,1443117119202340865,2021-09-29 07:35:07,26.15911907,91.76908574,"Just posted a photo @ GMCH, Guwahati https://t.co/HDvpOSx4Qm",0.0,0.0
